timestamp,venue,symbol,price,size,side
2026-02-27 00:10:48,venue_0,BTC-USD,52997.62038721073,1.107483832778658,sell
2026-02-27 00:11:00,venue_1,BTC-USD,52320.44027371075,0.7363791649807939,buy
2026-02-27 00:11:12,venue_0,BTC-USD,52032.528999269154,5.335375359439748,sell
2026-02-27 00:11:24,venue_1,BTC-USD,53588.24054184934,0.48704253459290064,sell
2026-02-27 00:11:36,venue_0,BTC-USD,52660.2732199216,4.020608178030418,sell
2026-02-27 00:11:48,venue_1,BTC-USD,53680.06927403606,0.35301693937148537,sell
2026-02-27 00:12:00,venue_0,BTC-USD,51873.33795564571,1.0754912887174817,sell
2026-02-27 00:12:12,venue_1,BTC-USD,51525.90586891093,3.2644960724938983,sell
2026-02-27 00:12:24,venue_0,BTC-USD,51693.625851160476,3.0998606294958932,sell
2026-02-27 00:12:36,venue_1,BTC-USD,52299.70500841811,0.6568773907998955,sell
2026-02-27 00:12:48,venue_0,BTC-USD,53043.643814764364,1.7420624372576015,sell
2026-02-27 00:13:00,venue_1,BTC-USD,53885.28437807182,1.5237571339869813,buy
2026-02-27 00:13:12,venue_0,BTC-USD,53509.4613843144,0.5827836970206631,buy
2026-02-27 00:13:24,venue_1,BTC-USD,53014.657476403336,1.8514144918848492,buy
2026-02-27 00:13:36,venue_0,BTC-USD,53924.3634257606,6.439765793927387,buy
2026-02-27 00:13:48,venue_1,BTC-USD,53718.04414696388,1.6027175625553285,sell
2026-02-27 00:14:00,venue_0,BTC-USD,52347.49666226899,1.7618358800867515,buy
2026-02-27 00:14:12,venue_1,BTC-USD,51161.0016892202,1.9584532003938855,sell
2026-02-27 00:14:24,venue_0,BTC-USD,50220.199690074485,0.23200958178874168,buy
2026-02-27 00:14:36,venue_1,BTC-USD,50719.5499269634,1.5844299239591662,buy
2026-02-27 00:14:48,venue_0,BTC-USD,50864.02531159371,0.36176531632436576,buy
2026-02-27 00:15:00,venue_1,BTC-USD,51566.44260212546,0.5543899601334613,sell
2026-02-27 00:15:12,venue_0,BTC-USD,51125.804620847084,8.687991468361458,buy
2026-02-27 00:15:24,venue_1,BTC-USD,51287.91400625982,0.776264776894361,sell
2026-02-27 00:15:36,venue_0,BTC-USD,51929.618532838605,0.4770308551702983,buy
2026-02-27 00:15:48,venue_1,BTC-USD,51608.333576796096,3.1663597332587816,sell
2026-02-27 00:16:00,venue_0,BTC-USD,52079.80175338577,0.38764046604954516,sell
2026-02-27 00:16:12,venue_1,BTC-USD,51390.34231766228,0.639275903331885,sell
2026-02-27 00:16:24,venue_0,BTC-USD,51017.19308856782,3.4870362660090684,sell
2026-02-27 00:16:36,venue_1,BTC-USD,50627.6891716211,1.0436952756651636,sell
2026-02-27 00:16:48,venue_0,BTC-USD,49416.83721410143,0.20980074225135062,buy
2026-02-27 00:17:00,venue_1,BTC-USD,49898.130010316,1.72286674277981,buy
2026-02-27 00:17:12,venue_0,BTC-USD,49429.68403034435,0.6726932272259611,sell
2026-02-27 00:17:24,venue_1,BTC-USD,49442.0356371633,4.663897567941136,sell
2026-02-27 00:17:36,venue_0,BTC-USD,49917.417506004764,0.5454266494058276,sell
2026-02-27 00:17:48,venue_1,BTC-USD,50363.211168871436,2.861156671671008,buy
2026-02-27 00:18:00,venue_0,BTC-USD,51033.42978390781,5.904401161307084,buy
2026-02-27 00:18:12,venue_1,BTC-USD,50932.908742738895,0.42701197407709657,buy
2026-02-27 00:18:24,venue_0,BTC-USD,50501.71245677288,0.8243063610691395,buy
2026-02-27 00:18:36,venue_1,BTC-USD,50421.194333477615,1.474951745209532,sell
2026-02-27 00:18:48,venue_0,BTC-USD,48719.645985474286,0.42428675110826625,sell
2026-02-27 00:19:00,venue_1,BTC-USD,47309.58983832194,1.3103508774202044,sell
2026-02-27 00:19:12,venue_0,BTC-USD,46058.062315526055,0.798579873015666,buy
2026-02-27 00:19:24,venue_1,BTC-USD,45139.43718493346,0.782651651435928,buy
2026-02-27 00:19:36,venue_0,BTC-USD,45500.34885684022,1.050155651501326,buy
2026-02-27 00:19:48,venue_1,BTC-USD,44676.356598811326,1.0738654571622648,sell
2026-02-27 00:20:00,venue_0,BTC-USD,44338.4580964797,1.1780738438857334,sell
2026-02-27 00:20:12,venue_1,BTC-USD,45490.573685262665,0.5494561294964222,buy
2026-02-27 00:20:24,venue_0,BTC-USD,45166.44063672318,0.573973687474667,buy
2026-02-27 00:20:36,venue_1,BTC-USD,45832.659699559736,0.8881740181312642,buy
2026-02-27 00:20:48,venue_0,BTC-USD,44976.85607121203,0.9562292042802286,sell
2026-02-27 00:21:00,venue_1,BTC-USD,44792.05736177535,0.6447779145874707,sell
2026-02-27 00:21:12,venue_0,BTC-USD,43940.98851420522,1.3825638559307445,buy
2026-02-27 00:21:24,venue_1,BTC-USD,43643.039544323576,0.16287670935960674,sell
2026-02-27 00:21:36,venue_0,BTC-USD,44376.51156977297,0.48168434810500216,sell
2026-02-27 00:21:48,venue_1,BTC-USD,42843.46247488297,0.7558382912066748,sell
2026-02-27 00:22:00,venue_0,BTC-USD,43215.706736292144,0.42480918513501176,buy
2026-02-27 00:22:12,venue_1,BTC-USD,43421.18497771549,5.099783127512191,buy
2026-02-27 00:22:24,venue_0,BTC-USD,42905.21107509925,1.0190408550605519,sell
2026-02-27 00:22:36,venue_1,BTC-USD,41664.34272571241,1.1933562055536648,sell
2026-02-27 00:22:48,venue_0,BTC-USD,41724.44729631297,0.6167875091663068,buy
2026-02-27 00:23:00,venue_1,BTC-USD,41282.59148365068,0.9843449146081369,buy
2026-02-27 00:23:12,venue_0,BTC-USD,41474.70102327707,0.2966348184272946,sell
2026-02-27 00:23:24,venue_1,BTC-USD,41492.8272473231,0.8438191909277118,sell
2026-02-27 00:23:36,venue_0,BTC-USD,42822.07394384285,0.3917981761266388,buy
2026-02-27 00:23:48,venue_1,BTC-USD,42617.07985627235,0.7577486195990364,buy
2026-02-27 00:24:00,venue_0,BTC-USD,41744.710368757136,0.07731119053270309,sell
2026-02-27 00:24:12,venue_1,BTC-USD,41894.38655790566,0.3236789309253004,sell
2026-02-27 00:24:24,venue_0,BTC-USD,42078.719080301074,4.3228997025005835,sell
2026-02-27 00:24:36,venue_1,BTC-USD,43222.576523420634,2.2942310871769904,buy
2026-02-27 00:24:48,venue_0,BTC-USD,43944.489718062876,3.7398269335924765,buy
2026-02-27 00:25:00,venue_1,BTC-USD,44258.14004985227,4.005711708277705,buy
2026-02-27 00:25:12,venue_0,BTC-USD,45553.40133575126,1.9600841856151328,buy
2026-02-27 00:25:24,venue_1,BTC-USD,44470.35732561762,0.6358016181933607,buy
2026-02-27 00:25:36,venue_0,BTC-USD,43901.357740397754,0.3544276846777587,sell
2026-02-27 00:25:48,venue_1,BTC-USD,43087.79890285196,3.147928462180867,sell
2026-02-27 00:26:00,venue_0,BTC-USD,42751.87797467724,1.066698083929142,buy
2026-02-27 00:26:12,venue_1,BTC-USD,41574.75961088212,10.0,sell
2026-02-27 00:26:24,venue_0,BTC-USD,42102.88456949078,0.6941286395912386,buy
2026-02-27 00:26:36,venue_1,BTC-USD,41915.76023819737,7.1914718217350435,sell
2026-02-27 00:26:48,venue_0,BTC-USD,40682.760958253275,0.8548820346825792,buy
2026-02-27 00:27:00,venue_1,BTC-USD,39856.429738353894,3.8039827016367487,buy
2026-02-27 00:27:12,venue_0,BTC-USD,40106.34059101189,5.4558680574631095,sell
2026-02-27 00:27:24,venue_1,BTC-USD,40778.62438281885,0.35953277841793735,buy
2026-02-27 00:27:36,venue_0,BTC-USD,42407.10316333626,0.6156983799563472,buy
2026-02-27 00:27:48,venue_1,BTC-USD,44878.472487331186,0.35594493904409813,sell
2026-02-27 00:28:00,venue_0,BTC-USD,45250.43373432653,0.29230880380132074,sell
2026-02-27 00:28:12,venue_1,BTC-USD,44354.89315176469,1.9485136487609405,buy
2026-02-27 00:28:24,venue_0,BTC-USD,42463.5594522356,0.8214958688970209,buy
2026-02-27 00:28:36,venue_1,BTC-USD,42690.919084181245,1.0537616891620623,sell
2026-02-27 00:28:48,venue_0,BTC-USD,41996.81503377927,1.7441008226586674,buy
2026-02-27 00:29:00,venue_1,BTC-USD,41647.9413932052,0.1560799608164903,buy
2026-02-27 00:29:12,venue_0,BTC-USD,41138.089960920974,3.621057115111869,buy
2026-02-27 00:29:24,venue_1,BTC-USD,41022.25259789947,0.7053267112240219,sell
2026-02-27 00:29:36,venue_0,BTC-USD,41896.83080373423,1.7030168675446251,sell
2026-02-27 00:29:48,venue_1,BTC-USD,42028.42754889875,1.8602536310874902,sell
2026-02-27 00:30:00,venue_0,BTC-USD,41895.08409379451,3.938486690265824,buy
2026-02-27 00:30:12,venue_1,BTC-USD,41027.30807246069,0.9004529290183663,buy
2026-02-27 00:30:24,venue_0,BTC-USD,39653.15341053906,0.11959581149269641,buy
2026-02-27 00:30:36,venue_1,BTC-USD,39267.4805680742,1.058790917740171,buy
2026-02-27 00:30:48,venue_0,BTC-USD,39225.242462691,1.2222664218762902,buy
2026-02-27 00:31:00,venue_1,BTC-USD,40612.19205303531,0.3554890403167876,sell
2026-02-27 00:31:12,venue_0,BTC-USD,40718.006730748784,1.1589224539916283,sell
2026-02-27 00:31:24,venue_1,BTC-USD,41518.31061123697,0.6969661499682345,buy
2026-02-27 00:31:36,venue_0,BTC-USD,41103.71241629753,0.2611255509280851,sell
2026-02-27 00:31:48,venue_1,BTC-USD,40129.60066021174,1.9571413134089082,sell
2026-02-27 00:32:00,venue_0,BTC-USD,39355.00565503451,0.5690851822375818,sell
2026-02-27 00:32:12,venue_1,BTC-USD,38784.18013761485,0.666057540692857,sell
2026-02-27 00:32:24,venue_0,BTC-USD,40435.19920801938,0.6296577587482316,buy
2026-02-27 00:32:36,venue_1,BTC-USD,39770.940527994346,3.440024513798552,buy
2026-02-27 00:32:48,venue_0,BTC-USD,40437.890613097625,0.9599096036932411,buy
2026-02-27 00:33:00,venue_1,BTC-USD,39707.6412039161,1.082312353688232,sell
2026-02-27 00:33:12,venue_0,BTC-USD,40447.45254292533,0.6436268447795637,sell
2026-02-27 00:33:24,venue_1,BTC-USD,40758.858261583744,1.588621759263602,buy
2026-02-27 00:33:36,venue_0,BTC-USD,40631.170624202976,3.8547958501391753,buy
2026-02-27 00:33:48,venue_1,BTC-USD,40598.046041113324,1.9114475172999577,sell
2026-02-27 00:34:00,venue_0,BTC-USD,40066.38402098938,1.9874789202664445,buy
2026-02-27 00:34:12,venue_1,BTC-USD,40423.83402350277,1.8335064124117926,buy
2026-02-27 00:34:24,venue_0,BTC-USD,40055.99048964814,0.2515175166119668,sell
2026-02-27 00:34:36,venue_1,BTC-USD,39074.133433297764,0.41639588205012795,sell
2026-02-27 00:34:48,venue_0,BTC-USD,38075.447367329965,0.8146575862467886,buy
2026-02-27 00:35:00,venue_1,BTC-USD,38206.874610879284,0.4839062726861715,buy
2026-02-27 00:35:12,venue_0,BTC-USD,39413.517443535464,0.3448874921811292,buy
2026-02-27 00:35:24,venue_1,BTC-USD,39539.63408858339,0.1537886931995922,buy
2026-02-27 00:35:36,venue_0,BTC-USD,39445.815768518056,0.2601415915966429,buy
2026-02-27 00:35:48,venue_1,BTC-USD,39671.308673409825,0.7737352196906854,buy
2026-02-27 00:36:00,venue_0,BTC-USD,40707.524637875074,0.9329288253726867,sell
2026-02-27 00:36:12,venue_1,BTC-USD,40886.13500946283,0.45246096890293136,buy
2026-02-27 00:36:24,venue_0,BTC-USD,40550.11048468417,1.082123389939252,buy
2026-02-27 00:36:36,venue_1,BTC-USD,41447.31307310192,0.6480200505457205,sell
2026-02-27 00:36:48,venue_0,BTC-USD,41802.72911984245,2.975980567982778,sell
2026-02-27 00:37:00,venue_1,BTC-USD,43086.70495439411,0.8507595297943984,buy
2026-02-27 00:37:12,venue_0,BTC-USD,43244.604317075406,2.006377548399769,buy
2026-02-27 00:37:24,venue_1,BTC-USD,42185.570741570096,1.2253343705408968,buy
2026-02-27 00:37:36,venue_0,BTC-USD,41031.23920785994,0.2460867804392029,sell
2026-02-27 00:37:48,venue_1,BTC-USD,42386.0315859063,0.9133298558515595,buy
2026-02-27 00:38:00,venue_0,BTC-USD,43847.21857959959,0.2906533092161847,sell
2026-02-27 00:38:12,venue_1,BTC-USD,43689.79021591879,0.8975191352654818,buy
2026-02-27 00:38:24,venue_0,BTC-USD,43354.96274244216,0.4746722005754031,sell
2026-02-27 00:38:36,venue_1,BTC-USD,44622.17999924847,1.4651579223492666,buy
2026-02-27 00:38:48,venue_0,BTC-USD,43634.20416541776,0.2612299206360716,buy
2026-02-27 00:39:00,venue_1,BTC-USD,42853.39013706908,1.0148104286827722,buy
2026-02-27 00:39:12,venue_0,BTC-USD,43404.76481943788,1.7725436096004277,sell
2026-02-27 00:39:24,venue_1,BTC-USD,43062.20996835257,2.478356327577729,sell
2026-02-27 00:39:36,venue_0,BTC-USD,43057.798790349974,0.4657213626656935,buy
2026-02-27 00:39:48,venue_1,BTC-USD,42917.048961582375,1.0179094570790348,sell
2026-02-27 00:40:00,venue_0,BTC-USD,43206.803030362134,1.2021924998446094,sell
2026-02-27 00:40:12,venue_1,BTC-USD,44423.058861373924,4.697950170016075,sell
2026-02-27 00:40:24,venue_0,BTC-USD,44503.54003439889,0.22733511769254733,sell
2026-02-27 00:40:36,venue_1,BTC-USD,45076.691151724866,0.4020806674999174,buy
2026-02-27 00:40:48,venue_0,BTC-USD,43228.3916596037,10.0,buy
2026-02-27 00:41:00,venue_1,BTC-USD,43186.2712964104,0.7610187491131282,sell
2026-02-27 00:41:12,venue_0,BTC-USD,42457.95187204613,0.15092174675558548,sell
2026-02-27 00:41:24,venue_1,BTC-USD,41422.98574683638,0.5584723644979014,sell
2026-02-27 00:41:36,venue_0,BTC-USD,40695.47188725957,0.0627326507378179,sell
2026-02-27 00:41:48,venue_1,BTC-USD,40423.525665501285,1.2724201442406013,sell
2026-02-27 00:42:00,venue_0,BTC-USD,41164.005864061815,2.247424199653789,buy
2026-02-27 00:42:12,venue_1,BTC-USD,40072.013111840206,0.40185563323493234,buy
2026-02-27 00:42:24,venue_0,BTC-USD,40096.56242329778,0.6245499789643519,sell
2026-02-27 00:42:36,venue_1,BTC-USD,39708.291825155524,2.518476500402555,buy
2026-02-27 00:42:48,venue_0,BTC-USD,39448.06504807199,0.17373650530791518,sell
2026-02-27 00:43:00,venue_1,BTC-USD,40239.20216647357,0.26671590528734185,buy
2026-02-27 00:43:12,venue_0,BTC-USD,40672.2688836436,0.7960325661581624,sell
2026-02-27 00:43:24,venue_1,BTC-USD,41760.16919225134,0.4712649401592183,buy
2026-02-27 00:43:36,venue_0,BTC-USD,41631.12552611856,0.7453756962292327,buy
2026-02-27 00:43:48,venue_1,BTC-USD,41051.6680416098,0.2825922255902383,sell
2026-02-27 00:44:00,venue_0,BTC-USD,40867.87248483449,1.239011006425995,buy
2026-02-27 00:44:12,venue_1,BTC-USD,41066.079043707556,0.8613683193088866,buy
2026-02-27 00:44:24,venue_0,BTC-USD,41211.10255361302,1.731850507300603,sell
2026-02-27 00:44:36,venue_1,BTC-USD,40317.32599255854,1.2218908066299934,buy
2026-02-27 00:44:48,venue_0,BTC-USD,40390.29211305626,1.2296014254192673,sell
2026-02-27 00:45:00,venue_1,BTC-USD,40574.656291511965,0.2354380742327071,buy
2026-02-27 00:45:12,venue_0,BTC-USD,42617.56916742684,1.6365519379104334,sell
2026-02-27 00:45:24,venue_1,BTC-USD,44217.30026818302,0.7183011263649144,buy
2026-02-27 00:45:36,venue_0,BTC-USD,43462.73791951322,0.8465395915271081,sell
2026-02-27 00:45:48,venue_1,BTC-USD,43212.92856500441,2.8526956130056034,buy
2026-02-27 00:46:00,venue_0,BTC-USD,41948.13627131622,0.48702707765209496,sell
2026-02-27 00:46:12,venue_1,BTC-USD,41452.55510495297,3.8619966958776555,buy
2026-02-27 00:46:24,venue_0,BTC-USD,41714.20778100752,4.239627024153481,sell
2026-02-27 00:46:36,venue_1,BTC-USD,42720.232350911756,2.122902884828927,sell
2026-02-27 00:46:48,venue_0,BTC-USD,42097.29973187773,0.3750781739887119,buy
2026-02-27 00:47:00,venue_1,BTC-USD,41546.54375675623,0.11233236633519922,buy
2026-02-27 00:47:12,venue_0,BTC-USD,39762.29500410744,2.941250744726082,sell
2026-02-27 00:47:24,venue_1,BTC-USD,39632.93559771101,1.1178252552745835,sell
2026-02-27 00:47:36,venue_0,BTC-USD,38790.80355844481,0.47464056302318447,sell
2026-02-27 00:47:48,venue_1,BTC-USD,38380.05594198375,3.2334909521981654,sell
2026-02-27 00:48:00,venue_0,BTC-USD,37706.97662759568,0.42250293693745716,buy
2026-02-27 00:48:12,venue_1,BTC-USD,37635.88950899451,0.6543222851017411,sell
2026-02-27 00:48:24,venue_0,BTC-USD,36312.816078516094,1.690273523927928,sell
2026-02-27 00:48:36,venue_1,BTC-USD,35247.3651950212,0.3283737519677225,sell
2026-02-27 00:48:48,venue_0,BTC-USD,36748.372205983316,0.8962992749041281,buy
2026-02-27 00:49:00,venue_1,BTC-USD,35802.15852192239,2.971708927830391,buy
2026-02-27 00:49:12,venue_0,BTC-USD,35016.81269903456,1.2350491213002266,buy
2026-02-27 00:49:24,venue_1,BTC-USD,36303.26983834557,3.4813715399749383,sell
2026-02-27 00:49:36,venue_0,BTC-USD,38412.538585214636,3.1068282733838526,buy
2026-02-27 00:49:48,venue_1,BTC-USD,37512.48161851657,1.0077683527119954,sell
2026-02-27 00:50:00,venue_0,BTC-USD,37236.20297406559,0.09664204573952437,sell
2026-02-27 00:50:12,venue_1,BTC-USD,37490.56761050038,0.33095518841063815,buy
2026-02-27 00:50:24,venue_0,BTC-USD,38786.76472881439,2.1454173718102862,buy
2026-02-27 00:50:36,venue_1,BTC-USD,38021.224862375166,0.2121946170883762,buy
2026-02-27 00:50:48,venue_0,BTC-USD,37834.70957968869,0.7213054464743174,sell
2026-02-27 00:51:00,venue_1,BTC-USD,38422.9164084022,1.40281455329103,sell
2026-02-27 00:51:12,venue_0,BTC-USD,38757.016019131,4.347368396711795,buy
2026-02-27 00:51:24,venue_1,BTC-USD,38465.442281563825,0.5626937856253087,buy
2026-02-27 00:51:36,venue_0,BTC-USD,38362.491091213036,0.5254565847638591,buy
2026-02-27 00:51:48,venue_1,BTC-USD,37307.60252721424,0.9489057821463367,sell
2026-02-27 00:52:00,venue_0,BTC-USD,37129.88869976174,1.4203637060098837,sell
2026-02-27 00:52:12,venue_1,BTC-USD,36932.069942660906,0.8570604489027374,buy
2026-02-27 00:52:24,venue_0,BTC-USD,37103.56023470604,2.8555610791215638,buy
2026-02-27 00:52:36,venue_1,BTC-USD,36691.46789643757,0.44971382946664046,buy
2026-02-27 00:52:48,venue_0,BTC-USD,37037.49670767554,1.1276783180591765,sell
2026-02-27 00:53:00,venue_1,BTC-USD,37787.6658830418,1.5608221633928923,sell
2026-02-27 00:53:12,venue_0,BTC-USD,37905.13211308904,0.6701640070532431,buy
2026-02-27 00:53:24,venue_1,BTC-USD,38171.79957572899,2.3156951808438575,sell
2026-02-27 00:53:36,venue_0,BTC-USD,38212.38028121141,1.1606248701463997,buy
2026-02-27 00:53:48,venue_1,BTC-USD,38212.444778429446,2.200854542054763,sell
2026-02-27 00:54:00,venue_0,BTC-USD,37660.994848205686,1.2142226867310568,buy
2026-02-27 00:54:12,venue_1,BTC-USD,37899.38462337299,1.457036489964382,sell
2026-02-27 00:54:24,venue_0,BTC-USD,37825.64257913354,0.5313194930510822,buy
2026-02-27 00:54:36,venue_1,BTC-USD,39409.1513053651,0.5321809556953762,sell
2026-02-27 00:54:48,venue_0,BTC-USD,40649.24293353879,3.402112220070106,sell
2026-02-27 00:55:00,venue_1,BTC-USD,40962.930338537546,1.8879856074476389,buy
2026-02-27 00:55:12,venue_0,BTC-USD,40337.78915203663,0.3595272998842123,sell
2026-02-27 00:55:24,venue_1,BTC-USD,39440.34476389316,1.198251516502838,sell
2026-02-27 00:55:36,venue_0,BTC-USD,40379.92653855129,0.09312840366426269,buy
2026-02-27 00:55:48,venue_1,BTC-USD,40592.12242674135,0.5633015599950701,buy
2026-02-27 00:56:00,venue_0,BTC-USD,40981.92322299864,2.614381832431141,sell
2026-02-27 00:56:12,venue_1,BTC-USD,39551.99344351673,0.8823684303502263,buy
2026-02-27 00:56:24,venue_0,BTC-USD,40285.63425835382,1.1251458477140615,buy
2026-02-27 00:56:36,venue_1,BTC-USD,40651.76648925105,0.04897813786173714,sell
2026-02-27 00:56:48,venue_0,BTC-USD,39748.947111544716,0.6755327648721899,sell
2026-02-27 00:57:00,venue_1,BTC-USD,39374.094818882535,1.4025222514175422,buy
2026-02-27 00:57:12,venue_0,BTC-USD,39581.767343076615,1.5924757415274131,buy
2026-02-27 00:57:24,venue_1,BTC-USD,39623.301915192074,2.6178561287438873,sell
2026-02-27 00:57:36,venue_0,BTC-USD,39391.766173071795,0.8103753433669401,buy
2026-02-27 00:57:48,venue_1,BTC-USD,39310.23445992559,0.8473378269883711,buy
2026-02-27 00:58:00,venue_0,BTC-USD,39112.128663607386,0.26391784184312633,buy
2026-02-27 00:58:12,venue_1,BTC-USD,39231.469555659285,0.815037186501322,buy
2026-02-27 00:58:24,venue_0,BTC-USD,40386.04540645685,0.2832076053715037,sell
2026-02-27 00:58:36,venue_1,BTC-USD,38312.901719690504,0.15757241953787604,buy
2026-02-27 00:58:48,venue_0,BTC-USD,38131.41330156166,0.3378411818494521,buy
2026-02-27 00:59:00,venue_1,BTC-USD,38266.02666340591,4.5207816386746105,sell
2026-02-27 00:59:12,venue_0,BTC-USD,38492.5569414374,0.7629512047990361,sell
2026-02-27 00:59:24,venue_1,BTC-USD,38206.238077460184,1.2459239248744942,sell
2026-02-27 00:59:36,venue_0,BTC-USD,36863.88346431545,0.5983997613125376,sell
2026-02-27 00:59:48,venue_1,BTC-USD,37105.70721008462,0.166868196707634,buy
2026-02-27 01:00:00,venue_0,BTC-USD,38387.59823600568,2.550050403184527,buy
2026-02-27 01:00:12,venue_1,BTC-USD,37209.97312877297,0.11392691418126535,buy
2026-02-27 01:00:24,venue_0,BTC-USD,37852.83347232478,0.5741912920379488,sell
2026-02-27 01:00:36,venue_1,BTC-USD,37604.121261078195,0.94684972770791,buy
2026-02-27 01:00:48,venue_0,BTC-USD,37558.00029834211,1.2592164260548928,sell
2026-02-27 01:01:00,venue_1,BTC-USD,36767.10504675925,0.48361332612623226,buy
2026-02-27 01:01:12,venue_0,BTC-USD,36521.16534230833,0.15914150833253088,sell
2026-02-27 01:01:24,venue_1,BTC-USD,37470.74821421583,0.4488379846456136,sell
2026-02-27 01:01:36,venue_0,BTC-USD,37907.39877158012,0.4729536023335424,sell
2026-02-27 01:01:48,venue_1,BTC-USD,39220.747308038335,0.4615829527958601,sell
2026-02-27 01:02:00,venue_0,BTC-USD,40144.32679153982,2.6380990215955453,buy
2026-02-27 01:02:12,venue_1,BTC-USD,40496.863574115036,0.2971248737702253,buy
