timestamp,venue,symbol,bid_price,ask_price,bid_size,ask_size
2026-02-27 00:58:00,venue_0,BTC-USD,62627.80682499091,62690.46596138411,24.772029763711867,4.899142755565457
2026-02-27 00:59:00,venue_1,BTC-USD,62627.88473975735,62690.54395410428,11.086100474104851,85.13712687633125
2026-02-27 01:00:00,venue_0,BTC-USD,62815.34645133863,62878.19322117488,73.57889026255596,72.40871177621996
2026-02-27 01:01:00,venue_1,BTC-USD,63760.31861983399,63824.110834561194,95.29442766695938,34.09552936355209
2026-02-27 01:02:00,venue_0,BTC-USD,63166.30472238369,63229.50262605792,64.06083110544972,49.519744229017014
2026-02-27 01:03:00,venue_1,BTC-USD,61425.91607441636,61487.37271881298,15.11576195493224,64.35158897754363
2026-02-27 01:04:00,venue_0,BTC-USD,61872.62842927177,61934.53200949115,64.6951515762486,94.41016084732986
2026-02-27 01:05:00,venue_1,BTC-USD,61015.31530750812,61076.36114573474,12.54657752190746,78.2283642859369
2026-02-27 01:06:00,venue_0,BTC-USD,60296.22114249669,60356.54752683135,31.048950548971277,43.42157348722229
2026-02-27 01:07:00,venue_1,BTC-USD,60124.07153562011,60184.22568423004,4.128172418697677,64.89664993702306
2026-02-27 01:08:00,venue_0,BTC-USD,59676.57622456509,59736.28265400438,49.262660784702106,19.401216668936684
2026-02-27 01:09:00,venue_1,BTC-USD,61001.44693290867,61062.478895823035,32.81406436528222,42.970297177556986
2026-02-27 01:10:00,venue_0,BTC-USD,60798.017429413776,60858.84586105901,10.654667094694304,79.33883199694583
2026-02-27 01:11:00,venue_1,BTC-USD,62209.078175605486,62271.318373880225,31.593702925982523,61.05238173508338
2026-02-27 01:12:00,venue_0,BTC-USD,62465.39979432323,62527.89644244161,65.10944182220013,78.54166561944787
2026-02-27 01:13:00,venue_1,BTC-USD,62354.79980433715,62417.18579713789,29.619073994546607,51.47185681175008
2026-02-27 01:14:00,venue_0,BTC-USD,62552.11593928432,62614.699346927424,15.164139621900071,38.63419999518816
2026-02-27 01:15:00,venue_1,BTC-USD,60936.23231918698,60997.19903486401,54.93494903755209,74.51149743070668
2026-02-27 01:16:00,venue_0,BTC-USD,61348.25532237506,61409.63426716984,75.56949978806182,10.281730989516074
2026-02-27 01:17:00,venue_1,BTC-USD,62390.18095772222,62452.602349375775,83.18399426443935,97.8820765887382
2026-02-27 01:18:00,venue_0,BTC-USD,63626.56770638166,63690.2261032865,47.73761419820124,94.88900362639937
2026-02-27 01:19:00,venue_1,BTC-USD,61905.88378649947,61967.82063871207,71.39616967144829,88.15649201408357
2026-02-27 01:20:00,venue_0,BTC-USD,60025.20754901853,60085.26278418513,83.4994470959661,88.54353178611491
2026-02-27 01:21:00,venue_1,BTC-USD,59380.75468133582,59440.16514124711,67.61603382660084,51.59455592964117
2026-02-27 01:22:00,venue_0,BTC-USD,61025.200597264935,61086.25632572643,53.19986910324732,50.29662632493329
2026-02-27 01:23:00,venue_1,BTC-USD,61294.90195167082,61356.22751640486,6.933997346949384,82.18813497684211
2026-02-27 01:24:00,venue_0,BTC-USD,60345.20457641498,60405.579968687525,29.713403084986844,29.042394707879733
2026-02-27 01:25:00,venue_1,BTC-USD,58591.645989033765,58650.266945501025,32.66170058712694,85.14146416119253
2026-02-27 01:26:00,venue_0,BTC-USD,57790.124805297135,57847.94383961959,40.10611384247384,20.887140978474584
2026-02-27 01:27:00,venue_1,BTC-USD,56921.48013501048,56978.430090123045,95.13837762712697,88.03161983671518
2026-02-27 01:28:00,venue_0,BTC-USD,57986.61504272707,58044.63066558123,21.678658892931445,54.56743675877954
2026-02-27 01:29:00,venue_1,BTC-USD,59160.89531478575,59220.085805345814,54.61393618972209,84.47789173818197
2026-02-27 01:30:00,venue_0,BTC-USD,57918.63261975604,57976.58022617901,99.13059256272781,49.82113557333019
2026-02-27 01:31:00,venue_1,BTC-USD,58791.07958820431,58849.900078037426,62.26066151728515,61.23478642008948
2026-02-27 01:32:00,venue_0,BTC-USD,59556.25360065632,59615.839647280285,21.68216164413998,92.75182688723349
2026-02-27 01:33:00,venue_1,BTC-USD,58151.106205219316,58209.28640152268,96.05890224603266,42.4030129785018
2026-02-27 01:34:00,venue_0,BTC-USD,58053.62320406882,58111.70586860516,34.292974236327865,22.808352416024015
2026-02-27 01:35:00,venue_1,BTC-USD,58449.33990752694,58507.81848672406,5.7392002502644734,10.007053507875483
2026-02-27 01:36:00,venue_0,BTC-USD,58640.159956998104,58698.82945170245,43.70481497850835,59.40792730196533
2026-02-27 01:37:00,venue_1,BTC-USD,56634.03190985671,56690.69427294811,24.824913921329763,61.49742691366118
2026-02-27 01:38:00,venue_0,BTC-USD,56782.619736158864,56839.430761407646,82.06751353643918,62.44980582477505
2026-02-27 01:39:00,venue_1,BTC-USD,57505.19548379153,57562.729446256555,22.775627590478283,4.679445955052428
2026-02-27 01:40:00,venue_0,BTC-USD,59321.89291310722,59381.24448180468,82.16554820154346,3.714133203634421
2026-02-27 01:41:00,venue_1,BTC-USD,58528.413713980066,58586.97140654033,4.58093063694616,89.64628498523977
2026-02-27 01:42:00,venue_0,BTC-USD,57889.92355384168,57947.84243683702,92.98657447396018,69.85469633931115
2026-02-27 01:43:00,venue_1,BTC-USD,57648.09793165561,57705.77486805547,5.1771591517163404,12.218403590677209
2026-02-27 01:44:00,venue_0,BTC-USD,57983.85881068228,58041.871675925584,93.91544455471217,8.389042580385034
2026-02-27 01:45:00,venue_1,BTC-USD,58096.36810148171,58154.4935322986,8.29543630731812,17.023844395051707
2026-02-27 01:46:00,venue_0,BTC-USD,58798.53008779374,58857.35803185357,87.38577665328388,80.88497902602975
2026-02-27 01:47:00,venue_1,BTC-USD,57475.3437926574,57532.84788849797,83.30187172732208,72.58551674661737
2026-02-27 01:48:00,venue_0,BTC-USD,57931.52983721147,57989.490347303734,59.847959923133615,64.22666571015233
2026-02-27 01:49:00,venue_1,BTC-USD,57071.57638830788,57128.67651475942,4.5626223225024125,64.4382879235872
2026-02-27 01:50:00,venue_0,BTC-USD,56907.970553503896,56964.90699227678,62.49313787019186,86.02851279159255
2026-02-27 01:51:00,venue_1,BTC-USD,58851.962337601486,58910.84374064061,62.16679566185914,34.012415097949706
2026-02-27 01:52:00,venue_0,BTC-USD,57206.1756751951,57263.41046826684,56.16255002273979,32.900772057258
2026-02-27 01:53:00,venue_1,BTC-USD,56886.43037329422,56943.34526111142,63.52103157322535,43.11725613752255
2026-02-27 01:54:00,venue_0,BTC-USD,55436.22941375098,55491.69337514543,96.84263292128405,98.97792519718853
2026-02-27 01:55:00,venue_1,BTC-USD,55605.93964081398,55661.57339733306,99.55521751803971,55.934995317647704
2026-02-27 01:56:00,venue_0,BTC-USD,56771.69916526782,56828.49926448269,52.52908485793815,55.14321236964108
2026-02-27 01:57:00,venue_1,BTC-USD,56964.33135264531,57021.324180411844,10.088261804634318,81.14978485369288
2026-02-27 01:58:00,venue_0,BTC-USD,56831.35854177493,56888.21833021092,14.262935320872614,18.62838544194581
2026-02-27 01:59:00,venue_1,BTC-USD,58341.256722776634,58399.627164720376,72.31473705466152,41.13469981016883
2026-02-27 02:00:00,venue_0,BTC-USD,58726.89527066752,58785.65154407489,98.21439513508349,64.49487821303154
2026-02-27 02:01:00,venue_1,BTC-USD,59689.50666979588,59749.22603614886,44.169467149462825,98.81366007361399
2026-02-27 02:02:00,venue_0,BTC-USD,60543.373881050145,60603.947541761554,10.705835845253237,16.29249007310981
2026-02-27 02:03:00,venue_1,BTC-USD,57060.627917837235,57117.71709034132,35.9514106979899,45.75065124244945
2026-02-27 02:04:00,venue_0,BTC-USD,56973.132514028395,57030.134147359095,39.11601743493171,90.65259840838408
2026-02-27 02:05:00,venue_1,BTC-USD,55744.706922517034,55800.47951573616,99.66293805464122,72.82757577114928
2026-02-27 02:06:00,venue_0,BTC-USD,54820.10637830371,54874.95390844709,68.97175197614433,61.76424348229636
2026-02-27 02:07:00,venue_1,BTC-USD,56436.84572365454,56493.31080191732,12.668742521003898,26.453727938618595
2026-02-27 02:08:00,venue_0,BTC-USD,56013.788868899705,56069.83067867349,34.37059497729916,19.53386268501726
2026-02-27 02:09:00,venue_1,BTC-USD,58133.987175697155,58192.15024440721,5.807312537393659,38.04701705963182
2026-02-27 02:10:00,venue_0,BTC-USD,56497.29636426909,56553.821923412936,65.65299030303349,26.25568272950715
2026-02-27 02:11:00,venue_1,BTC-USD,55272.806979576504,55328.10743678469,67.6011876188296,81.03911398710832
2026-02-27 02:12:00,venue_0,BTC-USD,56115.552198247526,56171.695822257774,6.69217776231742,72.34963935152602
2026-02-27 02:13:00,venue_1,BTC-USD,55732.427171527444,55788.18747885264,34.2164741885775,83.68461396754942
2026-02-27 02:14:00,venue_0,BTC-USD,56074.98913962619,56131.09218028615,90.38099832676423,17.937148759745465
2026-02-27 02:15:00,venue_1,BTC-USD,55949.037058246395,56005.01408381743,82.85478697740562,31.686966478601494
2026-02-27 02:16:00,venue_0,BTC-USD,55789.49699381468,55845.31439951135,57.8470444113104,77.0865948344934
2026-02-27 02:17:00,venue_1,BTC-USD,55450.03344897592,55505.51122131106,48.97771268698576,17.191293239552184
2026-02-27 02:18:00,venue_0,BTC-USD,55649.091705745486,55704.76863591631,99.29233929463228,15.414900655099531
2026-02-27 02:19:00,venue_1,BTC-USD,56363.22346383663,56419.61488301005,72.49736039239359,38.92282917324028
2026-02-27 02:20:00,venue_0,BTC-USD,58183.1041930412,58241.3164033394,95.31088590838542,19.457251907165617
2026-02-27 02:21:00,venue_1,BTC-USD,57947.44803415624,58005.42447040852,8.08693622096515,8.811363145881211
2026-02-27 02:22:00,venue_0,BTC-USD,57491.24134054397,57548.76134188518,22.002964479496622,31.96467793094425
2026-02-27 02:23:00,venue_1,BTC-USD,56890.502071873,56947.42103342566,4.0799925387431255,87.68435198894323
2026-02-27 02:24:00,venue_0,BTC-USD,58562.83690087165,58621.429033839006,86.92384385422837,6.59675993532149
2026-02-27 02:25:00,venue_1,BTC-USD,59371.38458803739,59430.785673168,69.72891267536772,57.04440695159258
2026-02-27 02:26:00,venue_0,BTC-USD,57116.41970990541,57173.56470211142,18.587513631371596,56.73738450750973
2026-02-27 02:27:00,venue_1,BTC-USD,54896.73775774692,54951.6619576046,97.4448701367706,53.55321551841218
2026-02-27 02:28:00,venue_0,BTC-USD,53985.38836305576,54039.4007576161,95.62392503885569,51.0453635784892
2026-02-27 02:29:00,venue_1,BTC-USD,54233.87818660103,54288.13919529197,23.235182687545986,2.7064105062330355
2026-02-27 02:30:00,venue_0,BTC-USD,54197.57387753552,54251.79856375617,65.05396555122833,5.697667745289602
2026-02-27 02:31:00,venue_1,BTC-USD,54755.5688494179,54810.35180974748,67.14218875682299,51.60949425291001
2026-02-27 02:32:00,venue_0,BTC-USD,54563.438739864985,54618.02947397191,1.3976587471234447,96.86261799859288
2026-02-27 02:33:00,venue_1,BTC-USD,56088.39821038644,56144.51466682505,69.18919943458145,41.38960227006918
2026-02-27 02:34:00,venue_0,BTC-USD,56954.52801989539,57011.51103942506,22.91267928243336,47.760349486850316
2026-02-27 02:35:00,venue_1,BTC-USD,57042.89480076857,57099.96623128459,90.23055630958208,98.22424841832394
2026-02-27 02:36:00,venue_0,BTC-USD,58349.56433371115,58407.943087421714,84.01220612339206,78.13222713813695
2026-02-27 02:37:00,venue_1,BTC-USD,56425.305137392395,56481.75866929574,90.62406488242475,77.24087486464798
2026-02-27 02:38:00,venue_0,BTC-USD,56329.29780496017,56385.6552815034,75.99784227209034,50.968809256937405
2026-02-27 02:39:00,venue_1,BTC-USD,56484.21723783477,56540.729711309345,17.325638416210836,89.89335266663574
2026-02-27 02:40:00,venue_0,BTC-USD,57164.32844680323,57221.52137171249,36.69487698586307,58.53645423391349
2026-02-27 02:41:00,venue_1,BTC-USD,55203.40219227351,55258.633209974636,71.18421588505554,66.01303526453121
2026-02-27 02:42:00,venue_0,BTC-USD,54915.89524799675,54970.83861492821,33.00917928256303,78.96799650892828
2026-02-27 02:43:00,venue_1,BTC-USD,55355.72851086365,55411.11193108462,71.29326042805741,41.25190313040138
2026-02-27 02:44:00,venue_0,BTC-USD,55884.00165335399,55939.91361098616,34.27971377228784,95.37375816977513
2026-02-27 02:45:00,venue_1,BTC-USD,57209.71529377237,57266.95362823337,18.595215980769638,98.81271605205885
2026-02-27 02:46:00,venue_0,BTC-USD,58081.02535900595,58139.13543940515,52.29821802056408,59.126645373478375
2026-02-27 02:47:00,venue_1,BTC-USD,58010.345340274485,58068.38470529728,68.9365481908547,22.983483338564017
2026-02-27 02:48:00,venue_0,BTC-USD,58793.45454571723,58852.27741169594,52.20237304099311,77.71529971521842
2026-02-27 02:49:00,venue_1,BTC-USD,58556.677270634405,58615.26324089017,64.54486253162969,32.89172174451479
2026-02-27 02:50:00,venue_0,BTC-USD,58728.56917030781,58787.327118452195,44.36705079232875,58.13324665729815
2026-02-27 02:51:00,venue_1,BTC-USD,59662.12126625486,59721.813233504734,78.05480156935113,9.583648525373501
2026-02-27 02:52:00,venue_0,BTC-USD,59608.066437922,59667.70432330261,65.34667584182606,80.93167979798491
2026-02-27 02:53:00,venue_1,BTC-USD,60039.616535269524,60099.68618663047,57.886056774446374,95.94960892819704
2026-02-27 02:54:00,venue_0,BTC-USD,61193.94873290523,61255.17329391864,44.1017998320805,10.327930938731072
2026-02-27 02:55:00,venue_1,BTC-USD,62065.55233245408,62127.64893308684,54.0370280576576,73.4283069842395
2026-02-27 02:56:00,venue_0,BTC-USD,63596.67457289038,63660.30306170767,6.049962447454717,86.22304749290991
2026-02-27 02:57:00,venue_1,BTC-USD,66558.30594618461,66624.89754793167,67.00524799166998,11.841115722134784
2026-02-27 02:58:00,venue_0,BTC-USD,67494.01958212785,67561.54736560171,21.236761197276696,25.432850486785433
2026-02-27 02:59:00,venue_1,BTC-USD,66871.3298121758,66938.23459437909,86.15474707879233,39.795253557450216
2026-02-27 03:00:00,venue_0,BTC-USD,67555.85556890041,67623.44521929452,81.42203305080724,83.83927283897185
2026-02-27 03:01:00,venue_1,BTC-USD,68189.28415354976,68257.50754940123,53.26751195445863,49.84969528480169
2026-02-27 03:02:00,venue_0,BTC-USD,69025.98125377017,69095.0417652797,84.86597576292918,14.559366951622076
2026-02-27 03:03:00,venue_1,BTC-USD,71089.88052288795,71161.00596613245,67.40952113777813,26.38073484467179
2026-02-27 03:04:00,venue_0,BTC-USD,68695.41480367006,68764.1445833636,14.984744444240015,47.270406246136695
2026-02-27 03:05:00,venue_1,BTC-USD,70775.2893788691,70846.10007359534,74.3365027082897,4.887160369366775
2026-02-27 03:06:00,venue_0,BTC-USD,73394.56516503617,73467.9964458416,99.58484010153636,63.46870982795283
2026-02-27 03:07:00,venue_1,BTC-USD,74228.4311513108,74302.69671524406,5.056753567018115,3.506867745057812
2026-02-27 03:08:00,venue_0,BTC-USD,75107.49631348773,75182.64138233566,25.24702403148195,78.30626308299611
2026-02-27 03:09:00,venue_1,BTC-USD,74744.50958407941,74819.29148461376,60.17633408997288,73.65124281304219
2026-02-27 03:10:00,venue_0,BTC-USD,74753.96325442869,74828.75461336259,42.10425087920111,86.67855920529223
2026-02-27 03:11:00,venue_1,BTC-USD,75797.45705559489,75873.29243033787,64.11806444811765,16.61356130981264
2026-02-27 03:12:00,venue_0,BTC-USD,76757.89026126446,76834.68654966992,59.05402898073979,60.65593588479023
2026-02-27 03:13:00,venue_1,BTC-USD,77864.29342858096,77942.19667363206,79.01095732205142,78.32173077508897
2026-02-27 03:14:00,venue_0,BTC-USD,78840.19553941672,78919.07517477381,8.01938909393385,52.0591292784469
2026-02-27 03:15:00,venue_1,BTC-USD,80256.78036405744,80337.07729288591,44.62099092291639,13.949628374270638
2026-02-27 03:16:00,venue_0,BTC-USD,81519.45815467175,81601.01839294557,86.14532517929024,10.793636051035646
2026-02-27 03:17:00,venue_1,BTC-USD,79849.37119160242,79929.26050745194,36.9134286293492,60.983843386184326
2026-02-27 03:18:00,venue_0,BTC-USD,81178.4927903418,81259.7118926833,50.875091721754295,50.263153219117235
2026-02-27 03:19:00,venue_1,BTC-USD,84196.0379951612,84280.2761522349,3.136284003069694,93.02645353648289
2026-02-27 03:20:00,venue_0,BTC-USD,84151.2006547747,84235.39395207813,23.193215613345554,83.55023633130382
2026-02-27 03:21:00,venue_1,BTC-USD,86674.8614143844,86761.57963490904,46.90185703665231,72.65116997372765
2026-02-27 03:22:00,venue_0,BTC-USD,85084.73255446633,85169.85985066889,40.49784450017002,98.2572792941869
2026-02-27 03:23:00,venue_1,BTC-USD,85034.08566387284,85119.1622878487,71.75083281410416,69.76645766879676
2026-02-27 03:24:00,venue_0,BTC-USD,83943.67971977105,84027.6653923271,61.5761181775629,10.143910636211556
2026-02-27 03:25:00,venue_1,BTC-USD,86259.21786129435,86345.52023034017,88.14796969428536,8.678734773231913
2026-02-27 03:26:00,venue_0,BTC-USD,89089.34235135633,89178.47626066236,85.62229946804271,81.77105014758385
2026-02-27 03:27:00,venue_1,BTC-USD,88912.5960093082,89001.55308385477,24.880764235864643,36.709654776704035
2026-02-27 03:28:00,venue_0,BTC-USD,90995.03841063776,91086.07896932773,2.7462341743532273,92.50409486967217
2026-02-27 03:29:00,venue_1,BTC-USD,93999.01507879146,94093.06111688931,85.59260620067248,12.706496070095998
2026-02-27 03:30:00,venue_0,BTC-USD,93937.12827427314,94031.11239460758,33.58296554639826,20.6799141815889
2026-02-27 03:31:00,venue_1,BTC-USD,94180.89815029647,94275.12616245286,35.3638612148194,77.543582431692
2026-02-27 03:32:00,venue_0,BTC-USD,95562.74923846309,95658.35979297882,16.68108502164894,84.8999697310759
2026-02-27 03:33:00,venue_1,BTC-USD,93952.44432142502,94046.44376546846,69.60771934857604,86.8524380842973
2026-02-27 03:34:00,venue_0,BTC-USD,94159.3230851114,94253.52951140968,28.73078291771868,10.814787259895716
2026-02-27 03:35:00,venue_1,BTC-USD,98194.59075382099,98292.83446643112,18.49756700516212,38.79842794635846
2026-02-27 03:36:00,venue_0,BTC-USD,97212.61829397388,97309.8795428923,50.835683365096244,64.99224895721511
2026-02-27 03:37:00,venue_1,BTC-USD,98872.6719825175,98971.59411556655,75.2911746862228,91.96076605147476
2026-02-27 03:38:00,venue_0,BTC-USD,99908.47088623527,100008.42933634657,27.69026115497186,24.662488073134803
2026-02-27 03:39:00,venue_1,BTC-USD,99581.23885579914,99680.86991018214,72.48186109789623,60.43394546455794
2026-02-27 03:40:00,venue_0,BTC-USD,100022.69263081142,100122.76535980674,46.73553585743606,15.208410249402165
2026-02-27 03:41:00,venue_1,BTC-USD,103528.7279110283,103632.30842919841,40.97349960067108,74.9805924307895
2026-02-27 03:42:00,venue_0,BTC-USD,104674.9920782389,104779.71943399502,36.59256594548074,13.624921210285882
2026-02-27 03:43:00,venue_1,BTC-USD,106160.99725357609,106267.21135788181,15.412515566626526,99.99826635578167
2026-02-27 03:44:00,venue_0,BTC-USD,109559.98001029082,109669.59479769481,33.93074291807353,10.134423069056544
2026-02-27 03:45:00,venue_1,BTC-USD,108925.82397644506,109034.80429057857,88.04590153212071,68.84837844776699
2026-02-27 03:46:00,venue_0,BTC-USD,106645.10259269881,106751.80104451741,11.114525522733807,77.92684458232338
2026-02-27 03:47:00,venue_1,BTC-USD,110416.81437261232,110527.28642301013,95.87170149507847,26.540988562207637
2026-02-27 03:48:00,venue_0,BTC-USD,110718.30037919627,110829.07406641907,11.642156221293973,26.228038262307773
2026-02-27 03:49:00,venue_1,BTC-USD,112697.05972611434,112809.81316255867,36.841132587636025,60.01855810840199
2026-02-27 03:50:00,venue_0,BTC-USD,110978.81457086024,111089.84890259698,61.02431120625388,63.41698390311743
2026-02-27 03:51:00,venue_1,BTC-USD,111841.17834657655,111953.07547348659,83.94629895720671,72.33207164041397
2026-02-27 03:52:00,venue_0,BTC-USD,109387.53324205772,109496.97549642695,15.214698989326394,58.44910478051065
2026-02-27 03:53:00,venue_1,BTC-USD,109526.9801187997,109636.56188980401,14.969120181784755,18.272210623072777
2026-02-27 03:54:00,venue_0,BTC-USD,108107.67872236909,108215.84048197126,63.20943434151084,92.49020399077317
2026-02-27 03:55:00,venue_1,BTC-USD,106210.05526500868,106316.31845186712,29.981916608073018,17.494545995631174
2026-02-27 03:56:00,venue_0,BTC-USD,105566.16175570006,105671.78072694138,64.80570760478105,56.958613318816425
2026-02-27 03:57:00,venue_1,BTC-USD,100724.07280400825,100824.84726404228,82.23773709002354,92.08028162146692
2026-02-27 03:58:00,venue_0,BTC-USD,98387.47085224323,98485.90754144009,8.61018058776696,91.38398955368118
2026-02-27 03:59:00,venue_1,BTC-USD,99927.06585211214,100027.04290649144,84.60491818470048,17.62274100625423
2026-02-27 04:00:00,venue_0,BTC-USD,100621.89149617018,100722.56372378014,4.7209502790896964,24.621666877364703
2026-02-27 04:01:00,venue_1,BTC-USD,98460.1570476927,98558.66645944626,89.98379234359248,60.58320712889219
2026-02-27 04:02:00,venue_0,BTC-USD,99539.0314015289,99638.62022734333,97.58619601840314,34.37926897473656
2026-02-27 04:03:00,venue_1,BTC-USD,97790.7018302057,97888.54145184673,67.07806504361747,73.35744070835001
